customerID,ACCT_BAL_TWD_MY,ACCT_BAL_TWD_MD,ACCT_BAL_TWD_FD,ACCT_BAL_TWD_FY,ACCT_BAL_TWD_MF,TVL_IND,TVL_AMT,Insight_Cha_001,SHP,PET,TVL,doubleCC_ind,GOV_TEAC_IND,CHILDREN_CN,EDU_CODE,INCOME_RANGE_CODE,WORK_YEARS,GENDER_CODE,AGE,CC_IND,WORLD_CARD_IND,PERSONAL_LN_IND,PAYROLL_ACCT_IND,PERSONAL_NET_FETW_IND,PERSONAL_NET_BANK_IND,INSURE_IND,PURE_CC_IND,MF_IND,WM_CLUB_MEM_IND,contact_seg,VIP_IND,SPT,CFE,BTY,CAR,FIN,ELE,FOD,SHW,EDU,HEA,SOC,POL,LIF,Insight_Cha_002,Insight_Cha_003,Insight_Cha_004,Insight_Cha_005,Insight_Cha_006,Insight_Cha_007,Insight_Cha_008,Insight_Cha_001_1,Insight_Cha_002_2,Insight_Cha_003_3,Insight_Cha_004_1,Insight_Cha_005_1,Insight_Cha_006_1,Insight_Cha_007_1,Insight_Cha_008_1,ONLINE_SHP_IND,res
176,48.0,71.0,-1.0,36.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,66.0,0,0,0,0,1,1,0,0,0,1,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,25,0,0,2,0,4,0,0,3
182,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,1,0,0.0,3.0,4.0,0.0,1,64.0,1,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,1,3,0,0,0,0,0,0,3
184,0.0,75.0,-1.0,186.0,-1.0,0,0,1,0,0,0,0,0,1.0,4.0,1.0,9.83,1,66.0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,121,46,0,2,1,0,1,0,0,0
186,30.0,6.0,-1.0,24.0,58.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,4.0,1,64.0,1,1,0,0,1,1,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,4,6,0,0,4,0,2,0,0,3
193,197.0,31.0,50.0,145.0,76.0,0,0,1,0,0,0,0,0,0.0,5.0,2.0,3.0,0,64.0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,33,54,0,0,0,0,0,0,0,0
195,4.0,0.0,1.0,9.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,82.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,9,7,0,4,0,0,18,0,0,3
196,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,4.0,0.0,0,68.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9,0,0,0,0,0,0,0,3
199,0.0,6.0,-1.0,54.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,0,63.0,1,0,0,0,1,1,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25,26,0,0,1,0,0,1,0,3
219,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,2.0,1.0,0.25,1,31.0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,3
220,-1.0,17.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,33.0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3
225,1.0,3.0,-1.0,-1.0,96.0,0,0,1,1,0,1,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,1,0,1,1,1,0,1,0,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,84,3,0,6,27,0,12,0,1,3
228,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,0.0,1,32.0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,3
239,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.0,1,33.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,4,0,0,3,0,1,0,1,3
246,3.0,13.0,-1.0,-1.0,9.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,54.0,1,0,0,1,1,1,0,0,1,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,31,35,0,13,11,0,9,0,1,3
248,16.0,22.0,-1.0,103.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,0.0,1,30.0,1,1,0,0,1,1,0,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,8,74,0,2,0,0,1,0,1,3
260,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,3.0,1.0,0.0,1,30.0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,3
264,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,2.0,1,33.0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,16,59,1,0,3,0,42,2,0,3
266,0.0,4.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,30.0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,7,0,0,0,0,7,0,0,3
268,0.0,3.0,-1.0,9.0,117.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.5,1,34.0,1,0,0,0,1,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,4,0,0,0,0,1,0,0,0
270,0.0,1.0,-1.0,-1.0,32.0,0,0,1,1,0,0,1,0,0.0,2.0,1.0,0.0,1,30.0,1,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,12,13,4,2,0,0,12,0,1,3
292,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,31.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,6,0,11,0,0,0,0,0,3
299,30.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,30.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,8,0,0,0,0,0,0,1,3
304,17.0,3.0,-1.0,50.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,1,29.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,2,0,0,0,0,1,3,0,3
305,21.0,15.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,30.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,5,8,0,0,1,0,8,0,0,3
306,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,4.0,1.0,3.16,1,34.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29,6,0,0,0,0,5,0,1,3
309,0.0,8.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,2.0,2.0,0.0,1,31.0,1,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,25,21,0,1,0,0,14,0,1,3
311,10.0,0.0,-1.0,11.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,0.0,1,33.0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,34,6,4,7,1,0,8,0,1,3
317,30.0,8.0,200.0,28.0,126.0,0,0,1,0,0,1,0,0,0.0,3.0,1.0,0.0,1,33.0,1,1,0,0,1,1,1,0,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,4,15,0,4,0,0,1,0,1,0
321,7.0,39.0,633.0,62.0,-1.0,1,30,1,0,0,0,0,0,0.0,3.0,4.0,0.0,1,41.0,1,1,0,1,1,1,1,0,0,1,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,10,11,8,1,0,0,0,0,1,3
324,-1.0,2.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,1,31.0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,13,0,0,1,5,0,0,3,1,3
342,-1.0,9.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,34.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,23,0,2,0,0,0,0,0,3
348,4.0,52.0,23.0,6.0,-1.0,1,125,1,0,0,0,1,0,0.0,2.0,1.0,0.0,1,32.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,9,29,0,0,0,2,81,0,1,3
349,16.0,6.0,-1.0,78.0,-1.0,1,380,1,0,0,0,1,0,0.0,2.0,3.0,0.0,1,32.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,57,93,3,2,0,0,0,0,1,3
350,0.0,90.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.0,1,32.0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,17,0,0,0,0,0,3
354,7.0,4.0,-1.0,6.0,77.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,-1.0,1,33.0,0,0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4,18,0,0,0,0,2,0,0,3
363,0.0,56.0,300.0,8.0,-1.0,0,0,1,1,0,0,0,0,0.0,2.0,2.0,0.0,1,30.0,1,1,0,1,1,1,0,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,61,71,7,0,0,0,25,0,1,3
370,11.0,0.0,-1.0,-1.0,9.0,0,0,1,1,0,0,0,1,0.0,3.0,1.0,3.08,1,34.0,1,0,0,1,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,69,93,0,0,0,0,15,0,1,3
384,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,5.0,1.0,1.66,1,33.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,11,1,0,0,0,0,0,1,3
385,0.0,200.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,2.0,0.0,1,33.0,1,1,0,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,9,3,4,1,0,0,11,0,0,0
390,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.33,1,34.0,1,0,0,1,0,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,22,18,0,0,0,0,12,3,1,3
406,7.0,27.0,-1.0,23.0,-1.0,0,0,1,0,0,0,0,1,0.0,3.0,1.0,0.0,1,32.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,176,17,0,0,7,0,62,0,1,3
409,-1.0,3.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,0.0,1,32.0,1,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,42,0,0,3,5,0,0,0,1,3
414,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,0,0.0,5.0,1.0,0.0,1,34.0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,2,9,8,0,0,0,0,4,1,3
426,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,2.0,1.0,0.0,1,32.0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,3
429,0.0,3.0,-1.0,-1.0,-1.0,1,38,1,1,0,0,0,0,0.0,3.0,1.0,2.0,1,33.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,4,7,3,0,16,0,4,0,1,3
433,1.0,21.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,0,0.0,3.0,2.0,3.0,1,31.0,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,44,9,7,8,1,0,29,0,0,3
434,0.0,1963.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,1,30.0,0,0,0,1,1,1,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,10,11,0,14,0,0,5,0,0,7
446,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,1.16,1,31.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,10,0,0,0,0,1,0,1,3
448,0.0,17.0,-1.0,-1.0,-1.0,1,4,1,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,1,0,0,0,4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,7,5,0,5,25,0,58,0,1,3
450,16.0,2.0,-1.0,24.0,-1.0,1,0,1,0,0,0,1,0,0.0,2.0,2.0,0.0,1,31.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13,7,0,0,0,0,68,0,1,3
462,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,2.0,2.0,2.5,1,36.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,7,21,0,0,0,1,0,0,1,3
468,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,1,0.0,4.0,1.0,0.0,1,32.0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,7,16,3,0,7,0,3,0,1,3
475,2.0,164.0,100.0,-1.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,47,2,0,0,4,0,14,0,0,0
477,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.16,1,33.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,0,0,0,2,2,0,3
487,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,0.0,1,32.0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,3,0,0,0,0,0,1,0,3
491,0.0,162.0,298.0,-1.0,7.0,0,0,1,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,1,0,0,1,1,0,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,158,7,0,9,15,0,69,0,1,0
494,1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,1,34.0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,112,4,0,0,1,0,0,0,0,3
501,-1.0,14.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,0,0.0,3.0,1.0,1.08,1,33.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,2,4,3,2,0,1,0,0,3
503,2.0,52.0,-1.0,-1.0,9.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.83,1,34.0,1,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,4,0,0,1,0,0,0,0,3
509,83.0,118.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,1,0,0.0,4.0,3.0,0.0,1,34.0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,6,0,10,0,0,30,1,1,3
514,-1.0,31.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,1.0,3.16,0,33.0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,12,20,0,0,6,0,1,0,1,3
515,4.0,6.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,0,29.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,24,4,1,0,0,0,7,0,1,3
516,0.0,2.0,-1.0,-1.0,1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,31.0,0,0,0,0,1,1,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,20,0,0,3,0,0,0,0,3
524,12.0,2.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,4.0,1.0,1.0,0,33.0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5,4,3,0,7,0,49,0,0,3
527,3.0,47.0,20.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,2.0,0.0,0,33.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,21,0,3,1,0,0,0,0,3
530,0.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,34.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,3
533,-1.0,1.0,129.0,-1.0,67.0,0,0,1,1,0,1,0,1,1.0,4.0,1.0,0.0,0,45.0,1,0,0,0,0,1,0,0,1,1,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,30,34,0,1,0,0,0,2,1,3
543,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,30.0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,24,61,0,0,9,0,1,0,0,3
555,3.0,56.0,10.0,3.0,2.0,0,0,1,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,53,47,3,17,19,0,69,0,1,3
560,0.0,0.0,40.0,19.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,2.5,0,31.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,52,25,0,0,0,0,0,0,1,3
565,0.0,3.0,-1.0,18.0,-1.0,0,0,1,0,0,0,0,0,0.0,6.0,1.0,-1.0,0,34.0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,26,0,2,0,0,0,0,0,3
571,0.0,69.0,15.0,9.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,1,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,155,14,0,0,6,0,42,0,1,3
576,0.0,0.0,-1.0,-1.0,-1.0,1,27,1,0,0,0,1,0,0.0,2.0,1.0,0.0,0,33.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,15,19,5,0,5,3,8,0,1,3
585,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,30.0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,9,0,0,7,0,20,0,0,3
590,0.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.58,0,32.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,26,12,3,0,4,0,9,0,0,3
595,9.0,105.0,-1.0,-1.0,38.0,0,0,1,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,157,40,0,1,0,0,56,0,0,0
602,9.0,67.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.91,0,34.0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,10,8,1,4,0,19,0,0,0,3
605,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,1,0.0,5.0,1.0,0.0,0,30.0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,2,0,3,0,0,1,0,3
609,-1.0,5.0,-1.0,-1.0,-1.0,0,0,1,1,0,0,0,0,0.0,5.0,2.0,0.0,0,32.0,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,6,6,3,5,21,1,30,3,0,3
612,-1.0,1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,4.5,0,33.0,1,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,16,41,1,0,5,0,0,0,1,3
613,0.0,54.0,100.0,-1.0,-1.0,0,0,1,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,1,0,0,0,1,1,1,0,0,0,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,71,9,0,4,16,0,52,0,1,3
616,2.0,56.0,-1.0,3.0,-1.0,1,69,1,1,0,0,0,1,0.0,2.0,1.0,1.08,0,34.0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,11,5,5,0,9,0,47,0,1,3
617,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,1,0,1,0,0,0.0,3.0,1.0,3.0,0,30.0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,29,0,1,0,0,0,0,0,1,3
619,15.0,31.0,-1.0,10.0,10.0,0,0,1,1,0,0,0,0,0.0,2.0,2.0,0.0,0,30.0,1,1,0,1,1,1,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,13,36,2,12,15,0,1,0,1,3
622,1.0,19.0,19.0,3.0,-1.0,0,0,1,1,0,0,0,0,0.0,3.0,2.0,0.0,0,33.0,1,0,0,1,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,7,0,0,6,0,0,0,0,3
633,5.0,4.0,-1.0,-1.0,-1.0,1,39,1,1,0,1,0,0,0.0,1.0,2.0,0.0,0,33.0,1,0,0,0,1,1,0,0,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,1,12,21,2,6,0,0,2,1,1,3
641,9.0,6.0,3.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,0.0,0,30.0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,82,180,0,2,0,0,13,0,1,3
642,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,-1.0,1.0,-1.0,0,34.0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,17,41,0,0,2,0,2,0,0,3
644,19.0,3.0,-1.0,5.0,-1.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,5.0,0,34.0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,6,5,0,0,0,0,6,3,1,3
651,-1.0,0.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0,0,0.0,2.0,1.0,0.66,0,33.0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,0,0,0,5,0,0,0,0,3
653,-1.0,17.0,-1.0,-1.0,25.0,0,0,1,0,0,0,0,0,0.0,3.0,1.0,-1.0,0,31.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,20,46,2,10,0,0,1,0,0,3
